ticker,raw_score,rs_percentile
BLRX,0.12728203144630063,88
BLSH,-0.16388743288430882,24
BLTE,-0.20161672196217578,17
BLUW,-0.08229909388219742,45
BLUWU,-0.08099664278069392,46
BLW,-0.1072014726513382,36
BLX,0.001865433137340347,74
BLZE,0.74415260840978,97
BLZR,-0.07369512718362951,50
BLZRU,-0.07568783704167477,49
BMA,-0.058333090580296544,58
BMBL,-0.2743354108404816,10
BME,-0.08223713081521976,45
BMEA,-0.13336944616882573,30
BMEZ,-0.07920178227396603,47
BMGL,-0.12418690014918946,32
BMHL,0.1717857436459092,90
BMI,-0.20584026762991436,17
BMN,-0.10365675490056415,38
BMNR,-0.1861244646192105,19
BMO,0.028556535937482183,78
BMR,-0.15472438880454886,25
BMRA,0.05000002649417866,81
BMRC,-0.04791559074784971,61
BMRN,-0.11351401961058952,35
BMY,-0.056784767678990614,59
BN,-0.04274180205397047,63
BNAI,-0.44472780545711876,3
BNBX,-0.4710554327080028,3
BNC,-0.2639850203527319,11
BNED,-0.16408018257148504,24
BNGO,-0.11765053772445716,34
BNKK,-0.4087090768725638,4
BNL,-0.009420605488834818,72
BNR,-0.3108365036186506,7
BNRG,-0.7029490396657648,1
BNS,-4.4054007290850183e-05,74
BNT,-0.05974170525678971,57
BNTC,-0.12181669382243705,33
BNTX,-0.18587264136611473,20
BNZI,-0.838276064986903,0
BOC,-0.07847029439491453,47
BODI,-0.14505279018455552,27
BOE,-0.03422784190500319,66
BOF,-0.2590334002510731,11
BOH,-0.05704083273720542,58
BOKF,-0.09079058075754363,42
BOLD,0.017823122081652362,77
BOLT,-0.15622548524024904,25
BON,-0.16153486893404922,24
BOOM,0.10682685429310636,86
BOOT,-0.16694114038858032,23
BORR,-0.035734726517018686,65
BOSC,-0.13928002310587284,29
BOTJ,-0.03773934936832371,65
BOW,0.13372775903085515,88
BOX,-0.027343477065126902,67
BOXL,-0.3976276660465677,4
BP,-0.03860067779324526,64
BPOP,-0.030230401584976793,67
BPRN,-0.06976776641784332,53
BPYPM,-0.01013125366350287,72
BPYPN,-0.05908916721306463,58
BPYPO,-0.0630315444548511,56
BPYPP,-0.08011009095359294,46
BQ,-0.3337903835346127,6
BR,-0.17736870468135754,21
BRAG,-0.2271539972936501,14
BRBI,-0.18249592110347956,20
BRBR,-0.5455846594453237,2
BRBS,-0.143121556724995,28
BRC,-0.08748154873749035,43
BRCB,-0.5994215427439078,2
BRCC,0.9051180472135565,98
BRFH,-0.1726067946907161,22
BRIA,-0.19281816322903633,18
BRID,-0.04982110903703947,61
BRKR,0.11119672776021987,86
BRKRP,0.08311091394350632,84
BRLS,0.13603060934220207,88
BRLT,-0.21647401915063258,16
BRN,-0.0934190296445348,41
BRNS,0.05169430187520875,81
BRO,-0.21328227247326498,16
BROS,-0.07650720423754738,48
BRR,-0.300506747188052,8
BRSL,-0.21997057330987413,15
BRSP,-0.08650597077275937,44
BRT,-0.04268005307232055,63
BRTX,-0.30115670151029894,8
BRUN,0.974086604805162,98
BRW,-0.048559933891896306,61
BRX,-0.032102176633183176,66
BRZE,0.05255297327292739,81
BSAA,0.09209929175642677,85
BSAAU,0.07114037388937962,83
BSAC,-0.09370404199200026,41
BSBK,-0.07202930586526275,51
BSBR,-0.1640802490815746,23
BSET,-0.06258222342151872,56
BSL,-0.06132642015179386,57
BSM,-0.10368867202338436,38
BSRR,0.019295997776645257,77
BST,0.08011404312229607,84
BSTZ,0.11695104534364838,87
